sequence_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\033_007_001.npy,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\033_007_002.npy,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\033_007_003.npy,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\033_007_004.npy,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\033_007_005.npy,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_001_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_001_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_001_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_001_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_001_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_002_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_002_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_002_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_002_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_002_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_003_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_003_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_003_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_003_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_003_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_004_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_004_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_004_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_004_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_004_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_005_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_005_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_005_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_005_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_005_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_006_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_006_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_006_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_006_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_006_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_007_001.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_007_002.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_007_003.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_007_004.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\034_007_005.npy,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_001_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_001_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_001_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_001_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_001_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_002_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_002_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_002_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_002_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_002_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_003_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_003_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_003_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_003_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_003_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_004_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_004_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_004_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_004_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_004_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_005_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_005_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_005_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_005_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_005_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_006_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_006_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_006_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_006_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_006_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_007_001.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_007_002.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_007_003.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_007_004.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\035_007_005.npy,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_001_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_001_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_001_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_001_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_001_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_002_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_002_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_002_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_002_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_002_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_003_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_003_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_003_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_003_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_003_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_004_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_004_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_004_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_004_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_004_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_005_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_005_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_005_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_005_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_005_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_006_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_006_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_006_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_006_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_006_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_007_001.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_007_002.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_007_003.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_007_004.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\036_007_005.npy,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_001_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_001_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_001_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_001_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_001_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_002_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_002_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_002_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_002_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_002_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_003_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_003_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_003_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_003_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_003_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_004_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_004_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_004_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_004_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_004_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_005_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_005_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_005_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_005_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_005_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_006_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_006_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_006_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_006_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_006_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_007_001.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_007_002.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_007_003.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_007_004.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\037_007_005.npy,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_001_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_001_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_001_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_001_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_001_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_002_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_002_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_002_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_002_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_002_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_003_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_003_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_003_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_003_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_003_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_004_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_004_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_004_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_004_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_004_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_005_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_005_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_005_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_005_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_005_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_006_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_006_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_006_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_006_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_006_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_007_001.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_007_002.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_007_003.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_007_004.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\038_007_005.npy,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_001_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_001_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_001_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_001_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_001_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_002_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_002_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_002_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_002_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_002_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_003_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_003_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_003_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_003_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_003_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_004_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_004_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_004_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_004_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_004_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_005_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_005_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_005_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_005_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_005_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_006_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_006_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_006_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_006_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_006_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_007_001.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_007_002.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_007_003.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_007_004.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\039_007_005.npy,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_001_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_001_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_001_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_001_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_001_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_002_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_002_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_002_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_002_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_002_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_003_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_003_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_003_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_003_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_003_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_004_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_004_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_004_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_004_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_004_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_005_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_005_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_005_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_005_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_005_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_006_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_006_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_006_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_006_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_006_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_007_001.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_007_002.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_007_003.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_007_004.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\040_007_005.npy,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_001_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_001_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_001_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_001_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_001_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_002_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_002_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_002_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_002_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_002_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_003_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_003_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_003_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_003_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_003_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_004_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_004_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_004_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_004_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_004_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_005_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_005_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_005_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_005_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_005_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_006_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_006_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_006_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_006_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_006_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_007_001.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_007_002.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_007_003.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_007_004.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\041_007_005.npy,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_001_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_001_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_001_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_001_004.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_001_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_002_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_002_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_002_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_002_004.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_002_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_003_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_003_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_003_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_003_004.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_003_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_004_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_004_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_004_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_004_004.npy,41
